file,category,key,scale,genre,bpm,bars,notes,description
Melodies/By-Genre/06_Melodic-Techno/Gsm_06_Melodic-Techno_melody_natural_minor.mid,melody,Gs,natural_minor,06_Melodic-Techno,124,8,40,06_Melodic-Techno melody (natural_minor) — Gs minor
Melodies/By-Genre/07_Trance/Am_07_Trance_melody_harmonic_minor.mid,melody,A,harmonic_minor,07_Trance,138,4,20,07_Trance melody (harmonic_minor) — A minor
Melodies/By-Genre/07_Trance/Asm_07_Trance_melody_harmonic_minor.mid,melody,As,harmonic_minor,07_Trance,138,4,20,07_Trance melody (harmonic_minor) — As minor
Melodies/By-Genre/07_Trance/Bm_07_Trance_melody_harmonic_minor.mid,melody,B,harmonic_minor,07_Trance,138,4,24,07_Trance melody (harmonic_minor) — B minor
Melodies/By-Genre/07_Trance/Cm_07_Trance_melody_harmonic_minor.mid,melody,C,harmonic_minor,07_Trance,138,4,24,07_Trance melody (harmonic_minor) — C minor
Melodies/By-Genre/07_Trance/Csm_07_Trance_melody_harmonic_minor.mid,melody,Cs,harmonic_minor,07_Trance,138,4,20,07_Trance melody (harmonic_minor) — Cs minor
Melodies/By-Genre/07_Trance/Dm_07_Trance_melody_harmonic_minor.mid,melody,D,harmonic_minor,07_Trance,138,4,20,07_Trance melody (harmonic_minor) — D minor
Melodies/By-Genre/07_Trance/Dsm_07_Trance_melody_harmonic_minor.mid,melody,Ds,harmonic_minor,07_Trance,138,4,20,07_Trance melody (harmonic_minor) — Ds minor
Melodies/By-Genre/07_Trance/Em_07_Trance_melody_harmonic_minor.mid,melody,E,harmonic_minor,07_Trance,138,4,24,07_Trance melody (harmonic_minor) — E minor
Melodies/By-Genre/07_Trance/Fm_07_Trance_melody_harmonic_minor.mid,melody,F,harmonic_minor,07_Trance,138,4,20,07_Trance melody (harmonic_minor) — F minor
Melodies/By-Genre/07_Trance/Fsm_07_Trance_melody_harmonic_minor.mid,melody,Fs,harmonic_minor,07_Trance,138,4,20,07_Trance melody (harmonic_minor) — Fs minor
Melodies/By-Genre/07_Trance/Gm_07_Trance_melody_harmonic_minor.mid,melody,G,harmonic_minor,07_Trance,138,4,16,07_Trance melody (harmonic_minor) — G minor
Melodies/By-Genre/07_Trance/Gsm_07_Trance_melody_harmonic_minor.mid,melody,Gs,harmonic_minor,07_Trance,138,4,20,07_Trance melody (harmonic_minor) — Gs minor
Melodies/By-Genre/08_Hardstyle/Am_08_Hardstyle_melody_harmonic_minor.mid,melody,A,harmonic_minor,08_Hardstyle,150,4,20,08_Hardstyle melody (harmonic_minor) — A minor
Melodies/By-Genre/08_Hardstyle/Asm_08_Hardstyle_melody_harmonic_minor.mid,melody,As,harmonic_minor,08_Hardstyle,150,4,16,08_Hardstyle melody (harmonic_minor) — As minor
Melodies/By-Genre/08_Hardstyle/Bm_08_Hardstyle_melody_harmonic_minor.mid,melody,B,harmonic_minor,08_Hardstyle,150,4,24,08_Hardstyle melody (harmonic_minor) — B minor
Melodies/By-Genre/08_Hardstyle/Cm_08_Hardstyle_melody_harmonic_minor.mid,melody,C,harmonic_minor,08_Hardstyle,150,4,20,08_Hardstyle melody (harmonic_minor) — C minor
Melodies/By-Genre/08_Hardstyle/Csm_08_Hardstyle_melody_harmonic_minor.mid,melody,Cs,harmonic_minor,08_Hardstyle,150,4,20,08_Hardstyle melody (harmonic_minor) — Cs minor
Melodies/By-Genre/08_Hardstyle/Dm_08_Hardstyle_melody_harmonic_minor.mid,melody,D,harmonic_minor,08_Hardstyle,150,4,20,08_Hardstyle melody (harmonic_minor) — D minor
Melodies/By-Genre/08_Hardstyle/Dsm_08_Hardstyle_melody_harmonic_minor.mid,melody,Ds,harmonic_minor,08_Hardstyle,150,4,20,08_Hardstyle melody (harmonic_minor) — Ds minor
Melodies/By-Genre/08_Hardstyle/Em_08_Hardstyle_melody_harmonic_minor.mid,melody,E,harmonic_minor,08_Hardstyle,150,4,16,08_Hardstyle melody (harmonic_minor) — E minor
Melodies/By-Genre/08_Hardstyle/Fm_08_Hardstyle_melody_harmonic_minor.mid,melody,F,harmonic_minor,08_Hardstyle,150,4,20,08_Hardstyle melody (harmonic_minor) — F minor
Melodies/By-Genre/08_Hardstyle/Fsm_08_Hardstyle_melody_harmonic_minor.mid,melody,Fs,harmonic_minor,08_Hardstyle,150,4,20,08_Hardstyle melody (harmonic_minor) — Fs minor
Melodies/By-Genre/08_Hardstyle/Gm_08_Hardstyle_melody_harmonic_minor.mid,melody,G,harmonic_minor,08_Hardstyle,150,4,20,08_Hardstyle melody (harmonic_minor) — G minor
Melodies/By-Genre/08_Hardstyle/Gsm_08_Hardstyle_melody_harmonic_minor.mid,melody,Gs,harmonic_minor,08_Hardstyle,150,4,20,08_Hardstyle melody (harmonic_minor) — Gs minor
Melodies/By-Genre/09_Hardcore-Gabber/Am_09_Hardcore-Gabber_melody_phrygian.mid,melody,A,phrygian,09_Hardcore-Gabber,180,3,15,09_Hardcore-Gabber melody (phrygian) — A minor
Melodies/By-Genre/09_Hardcore-Gabber/Asm_09_Hardcore-Gabber_melody_phrygian.mid,melody,As,phrygian,09_Hardcore-Gabber,180,3,18,09_Hardcore-Gabber melody (phrygian) — As minor
Melodies/By-Genre/09_Hardcore-Gabber/Bm_09_Hardcore-Gabber_melody_phrygian.mid,melody,B,phrygian,09_Hardcore-Gabber,180,3,12,09_Hardcore-Gabber melody (phrygian) — B minor
Melodies/By-Genre/09_Hardcore-Gabber/Cm_09_Hardcore-Gabber_melody_phrygian.mid,melody,C,phrygian,09_Hardcore-Gabber,180,3,18,09_Hardcore-Gabber melody (phrygian) — C minor
Melodies/By-Genre/09_Hardcore-Gabber/Csm_09_Hardcore-Gabber_melody_phrygian.mid,melody,Cs,phrygian,09_Hardcore-Gabber,180,3,12,09_Hardcore-Gabber melody (phrygian) — Cs minor
Melodies/By-Genre/09_Hardcore-Gabber/Dm_09_Hardcore-Gabber_melody_phrygian.mid,melody,D,phrygian,09_Hardcore-Gabber,180,3,15,09_Hardcore-Gabber melody (phrygian) — D minor
Melodies/By-Genre/09_Hardcore-Gabber/Dsm_09_Hardcore-Gabber_melody_phrygian.mid,melody,Ds,phrygian,09_Hardcore-Gabber,180,3,18,09_Hardcore-Gabber melody (phrygian) — Ds minor
Melodies/By-Genre/09_Hardcore-Gabber/Em_09_Hardcore-Gabber_melody_phrygian.mid,melody,E,phrygian,09_Hardcore-Gabber,180,3,12,09_Hardcore-Gabber melody (phrygian) — E minor
Melodies/By-Genre/09_Hardcore-Gabber/Fm_09_Hardcore-Gabber_melody_phrygian.mid,melody,F,phrygian,09_Hardcore-Gabber,180,3,12,09_Hardcore-Gabber melody (phrygian) — F minor
Melodies/By-Genre/09_Hardcore-Gabber/Fsm_09_Hardcore-Gabber_melody_phrygian.mid,melody,Fs,phrygian,09_Hardcore-Gabber,180,3,18,09_Hardcore-Gabber melody (phrygian) — Fs minor
Melodies/By-Genre/09_Hardcore-Gabber/Gm_09_Hardcore-Gabber_melody_phrygian.mid,melody,G,phrygian,09_Hardcore-Gabber,180,3,18,09_Hardcore-Gabber melody (phrygian) — G minor
Melodies/By-Genre/09_Hardcore-Gabber/Gsm_09_Hardcore-Gabber_melody_phrygian.mid,melody,Gs,phrygian,09_Hardcore-Gabber,180,3,15,09_Hardcore-Gabber melody (phrygian) — Gs minor
Melodies/By-Genre/10_Dubstep/Am_10_Dubstep_melody_natural_minor.mid,melody,A,natural_minor,10_Dubstep,140,3,15,10_Dubstep melody (natural_minor) — A minor
Melodies/By-Genre/10_Dubstep/Asm_10_Dubstep_melody_natural_minor.mid,melody,As,natural_minor,10_Dubstep,140,3,12,10_Dubstep melody (natural_minor) — As minor
Melodies/By-Genre/10_Dubstep/Bm_10_Dubstep_melody_natural_minor.mid,melody,B,natural_minor,10_Dubstep,140,3,15,10_Dubstep melody (natural_minor) — B minor
Melodies/By-Genre/10_Dubstep/Cm_10_Dubstep_melody_natural_minor.mid,melody,C,natural_minor,10_Dubstep,140,3,12,10_Dubstep melody (natural_minor) — C minor
Melodies/By-Genre/10_Dubstep/Csm_10_Dubstep_melody_natural_minor.mid,melody,Cs,natural_minor,10_Dubstep,140,3,15,10_Dubstep melody (natural_minor) — Cs minor
Melodies/By-Genre/10_Dubstep/Dm_10_Dubstep_melody_natural_minor.mid,melody,D,natural_minor,10_Dubstep,140,3,15,10_Dubstep melody (natural_minor) — D minor
Melodies/By-Genre/10_Dubstep/Dsm_10_Dubstep_melody_natural_minor.mid,melody,Ds,natural_minor,10_Dubstep,140,3,15,10_Dubstep melody (natural_minor) — Ds minor
Melodies/By-Genre/10_Dubstep/Em_10_Dubstep_melody_natural_minor.mid,melody,E,natural_minor,10_Dubstep,140,3,18,10_Dubstep melody (natural_minor) — E minor
Melodies/By-Genre/10_Dubstep/Fm_10_Dubstep_melody_natural_minor.mid,melody,F,natural_minor,10_Dubstep,140,3,12,10_Dubstep melody (natural_minor) — F minor
Melodies/By-Genre/10_Dubstep/Fsm_10_Dubstep_melody_natural_minor.mid,melody,Fs,natural_minor,10_Dubstep,140,3,15,10_Dubstep melody (natural_minor) — Fs minor
Melodies/By-Genre/10_Dubstep/Gm_10_Dubstep_melody_natural_minor.mid,melody,G,natural_minor,10_Dubstep,140,3,18,10_Dubstep melody (natural_minor) — G minor
Melodies/By-Genre/10_Dubstep/Gsm_10_Dubstep_melody_natural_minor.mid,melody,Gs,natural_minor,10_Dubstep,140,3,15,10_Dubstep melody (natural_minor) — Gs minor
Melodies/By-Genre/11_Future-Bass/Am_11_Future-Bass_melody_minor_pentatonic.mid,melody,A,minor_pentatonic,11_Future-Bass,150,4,24,11_Future-Bass melody (minor_pentatonic) — A minor
Melodies/By-Genre/11_Future-Bass/Asm_11_Future-Bass_melody_minor_pentatonic.mid,melody,As,minor_pentatonic,11_Future-Bass,150,4,20,11_Future-Bass melody (minor_pentatonic) — As minor
Melodies/By-Genre/11_Future-Bass/Bm_11_Future-Bass_melody_minor_pentatonic.mid,melody,B,minor_pentatonic,11_Future-Bass,150,4,20,11_Future-Bass melody (minor_pentatonic) — B minor
Melodies/By-Genre/11_Future-Bass/Cm_11_Future-Bass_melody_minor_pentatonic.mid,melody,C,minor_pentatonic,11_Future-Bass,150,4,20,11_Future-Bass melody (minor_pentatonic) — C minor
Melodies/By-Genre/11_Future-Bass/Csm_11_Future-Bass_melody_minor_pentatonic.mid,melody,Cs,minor_pentatonic,11_Future-Bass,150,4,20,11_Future-Bass melody (minor_pentatonic) — Cs minor
Melodies/By-Genre/11_Future-Bass/Dm_11_Future-Bass_melody_minor_pentatonic.mid,melody,D,minor_pentatonic,11_Future-Bass,150,4,16,11_Future-Bass melody (minor_pentatonic) — D minor
Melodies/By-Genre/11_Future-Bass/Dsm_11_Future-Bass_melody_minor_pentatonic.mid,melody,Ds,minor_pentatonic,11_Future-Bass,150,4,20,11_Future-Bass melody (minor_pentatonic) — Ds minor
Melodies/By-Genre/11_Future-Bass/Em_11_Future-Bass_melody_minor_pentatonic.mid,melody,E,minor_pentatonic,11_Future-Bass,150,4,20,11_Future-Bass melody (minor_pentatonic) — E minor
Melodies/By-Genre/11_Future-Bass/Fm_11_Future-Bass_melody_minor_pentatonic.mid,melody,F,minor_pentatonic,11_Future-Bass,150,4,20,11_Future-Bass melody (minor_pentatonic) — F minor
Melodies/By-Genre/11_Future-Bass/Fsm_11_Future-Bass_melody_minor_pentatonic.mid,melody,Fs,minor_pentatonic,11_Future-Bass,150,4,24,11_Future-Bass melody (minor_pentatonic) — Fs minor
Melodies/By-Genre/11_Future-Bass/Gm_11_Future-Bass_melody_minor_pentatonic.mid,melody,G,minor_pentatonic,11_Future-Bass,150,4,20,11_Future-Bass melody (minor_pentatonic) — G minor
Melodies/By-Genre/11_Future-Bass/Gsm_11_Future-Bass_melody_minor_pentatonic.mid,melody,Gs,minor_pentatonic,11_Future-Bass,150,4,20,11_Future-Bass melody (minor_pentatonic) — Gs minor
Melodies/By-Genre/12_Lofi-Chill/Am_12_Lofi-Chill_melody_dorian.mid,melody,A,dorian,12_Lofi-Chill,85,4,16,12_Lofi-Chill melody (dorian) — A minor
Melodies/By-Genre/12_Lofi-Chill/Asm_12_Lofi-Chill_melody_dorian.mid,melody,As,dorian,12_Lofi-Chill,85,4,20,12_Lofi-Chill melody (dorian) — As minor
Melodies/By-Genre/12_Lofi-Chill/Bm_12_Lofi-Chill_melody_dorian.mid,melody,B,dorian,12_Lofi-Chill,85,4,16,12_Lofi-Chill melody (dorian) — B minor
Melodies/By-Genre/12_Lofi-Chill/Cm_12_Lofi-Chill_melody_dorian.mid,melody,C,dorian,12_Lofi-Chill,85,4,20,12_Lofi-Chill melody (dorian) — C minor
Melodies/By-Genre/12_Lofi-Chill/Csm_12_Lofi-Chill_melody_dorian.mid,melody,Cs,dorian,12_Lofi-Chill,85,4,20,12_Lofi-Chill melody (dorian) — Cs minor
Melodies/By-Genre/12_Lofi-Chill/Dm_12_Lofi-Chill_melody_dorian.mid,melody,D,dorian,12_Lofi-Chill,85,4,16,12_Lofi-Chill melody (dorian) — D minor
Melodies/By-Genre/12_Lofi-Chill/Dsm_12_Lofi-Chill_melody_dorian.mid,melody,Ds,dorian,12_Lofi-Chill,85,4,24,12_Lofi-Chill melody (dorian) — Ds minor
Melodies/By-Genre/12_Lofi-Chill/Em_12_Lofi-Chill_melody_dorian.mid,melody,E,dorian,12_Lofi-Chill,85,4,24,12_Lofi-Chill melody (dorian) — E minor
Melodies/By-Genre/12_Lofi-Chill/Fm_12_Lofi-Chill_melody_dorian.mid,melody,F,dorian,12_Lofi-Chill,85,4,24,12_Lofi-Chill melody (dorian) — F minor
Melodies/By-Genre/12_Lofi-Chill/Fsm_12_Lofi-Chill_melody_dorian.mid,melody,Fs,dorian,12_Lofi-Chill,85,4,16,12_Lofi-Chill melody (dorian) — Fs minor
Melodies/By-Genre/12_Lofi-Chill/Gm_12_Lofi-Chill_melody_dorian.mid,melody,G,dorian,12_Lofi-Chill,85,4,20,12_Lofi-Chill melody (dorian) — G minor
Melodies/By-Genre/12_Lofi-Chill/Gsm_12_Lofi-Chill_melody_dorian.mid,melody,Gs,dorian,12_Lofi-Chill,85,4,20,12_Lofi-Chill melody (dorian) — Gs minor
Melodies/By-Scale/A-minor/Am_melody_dorian_1.mid,melody,A,dorian,,124,4,24,A dorian melody v1
Melodies/By-Scale/A-minor/Am_melody_dorian_2.mid,melody,A,dorian,,124,4,16,A dorian melody v2
Melodies/By-Scale/A-minor/Am_melody_harmonic_minor_1.mid,melody,A,harmonic_minor,,124,4,20,A harmonic_minor melody v1
Melodies/By-Scale/A-minor/Am_melody_harmonic_minor_2.mid,melody,A,harmonic_minor,,124,4,24,A harmonic_minor melody v2
Melodies/By-Scale/A-minor/Am_melody_minor_pentatonic_1.mid,melody,A,minor_pentatonic,,124,4,16,A minor_pentatonic melody v1
Melodies/By-Scale/A-minor/Am_melody_minor_pentatonic_2.mid,melody,A,minor_pentatonic,,124,4,16,A minor_pentatonic melody v2
Melodies/By-Scale/A-minor/Am_melody_natural_minor_1.mid,melody,A,natural_minor,,124,4,24,A natural_minor melody v1
Melodies/By-Scale/A-minor/Am_melody_natural_minor_2.mid,melody,A,natural_minor,,124,4,20,A natural_minor melody v2
Melodies/By-Scale/As-minor/Asm_melody_dorian_1.mid,melody,As,dorian,,124,4,24,As dorian melody v1
Melodies/By-Scale/As-minor/Asm_melody_dorian_2.mid,melody,As,dorian,,124,4,20,As dorian melody v2
Melodies/By-Scale/As-minor/Asm_melody_harmonic_minor_1.mid,melody,As,harmonic_minor,,124,4,20,As harmonic_minor melody v1
Melodies/By-Scale/As-minor/Asm_melody_harmonic_minor_2.mid,melody,As,harmonic_minor,,124,4,20,As harmonic_minor melody v2
Melodies/By-Scale/As-minor/Asm_melody_minor_pentatonic_1.mid,melody,As,minor_pentatonic,,124,4,20,As minor_pentatonic melody v1
Melodies/By-Scale/As-minor/Asm_melody_minor_pentatonic_2.mid,melody,As,minor_pentatonic,,124,4,20,As minor_pentatonic melody v2
Melodies/By-Scale/As-minor/Asm_melody_natural_minor_1.mid,melody,As,natural_minor,,124,4,16,As natural_minor melody v1
Melodies/By-Scale/As-minor/Asm_melody_natural_minor_2.mid,melody,As,natural_minor,,124,4,24,As natural_minor melody v2
Melodies/By-Scale/B-minor/Bm_melody_dorian_1.mid,melody,B,dorian,,124,4,16,B dorian melody v1
Melodies/By-Scale/B-minor/Bm_melody_dorian_2.mid,melody,B,dorian,,124,4,16,B dorian melody v2
Melodies/By-Scale/B-minor/Bm_melody_harmonic_minor_1.mid,melody,B,harmonic_minor,,124,4,20,B harmonic_minor melody v1
Melodies/By-Scale/B-minor/Bm_melody_harmonic_minor_2.mid,melody,B,harmonic_minor,,124,4,24,B harmonic_minor melody v2
Melodies/By-Scale/B-minor/Bm_melody_minor_pentatonic_1.mid,melody,B,minor_pentatonic,,124,4,16,B minor_pentatonic melody v1
Melodies/By-Scale/B-minor/Bm_melody_minor_pentatonic_2.mid,melody,B,minor_pentatonic,,124,4,24,B minor_pentatonic melody v2
Melodies/By-Scale/B-minor/Bm_melody_natural_minor_1.mid,melody,B,natural_minor,,124,4,16,B natural_minor melody v1
Melodies/By-Scale/B-minor/Bm_melody_natural_minor_2.mid,melody,B,natural_minor,,124,4,16,B natural_minor melody v2
Melodies/By-Scale/C-minor/Cm_melody_dorian_1.mid,melody,C,dorian,,124,4,20,C dorian melody v1
Melodies/By-Scale/C-minor/Cm_melody_dorian_2.mid,melody,C,dorian,,124,4,20,C dorian melody v2
Melodies/By-Scale/C-minor/Cm_melody_harmonic_minor_1.mid,melody,C,harmonic_minor,,124,4,24,C harmonic_minor melody v1
Melodies/By-Scale/C-minor/Cm_melody_harmonic_minor_2.mid,melody,C,harmonic_minor,,124,4,24,C harmonic_minor melody v2
Melodies/By-Scale/C-minor/Cm_melody_minor_pentatonic_1.mid,melody,C,minor_pentatonic,,124,4,16,C minor_pentatonic melody v1
Melodies/By-Scale/C-minor/Cm_melody_minor_pentatonic_2.mid,melody,C,minor_pentatonic,,124,4,24,C minor_pentatonic melody v2
Melodies/By-Scale/C-minor/Cm_melody_natural_minor_1.mid,melody,C,natural_minor,,124,4,16,C natural_minor melody v1
Melodies/By-Scale/C-minor/Cm_melody_natural_minor_2.mid,melody,C,natural_minor,,124,4,16,C natural_minor melody v2
Melodies/By-Scale/Cs-minor/Csm_melody_dorian_1.mid,melody,Cs,dorian,,124,4,24,Cs dorian melody v1
Melodies/By-Scale/Cs-minor/Csm_melody_dorian_2.mid,melody,Cs,dorian,,124,4,24,Cs dorian melody v2
Melodies/By-Scale/Cs-minor/Csm_melody_harmonic_minor_1.mid,melody,Cs,harmonic_minor,,124,4,20,Cs harmonic_minor melody v1
Melodies/By-Scale/Cs-minor/Csm_melody_harmonic_minor_2.mid,melody,Cs,harmonic_minor,,124,4,20,Cs harmonic_minor melody v2
Melodies/By-Scale/Cs-minor/Csm_melody_minor_pentatonic_1.mid,melody,Cs,minor_pentatonic,,124,4,16,Cs minor_pentatonic melody v1
Melodies/By-Scale/Cs-minor/Csm_melody_minor_pentatonic_2.mid,melody,Cs,minor_pentatonic,,124,4,20,Cs minor_pentatonic melody v2
Melodies/By-Scale/Cs-minor/Csm_melody_natural_minor_1.mid,melody,Cs,natural_minor,,124,4,20,Cs natural_minor melody v1
Melodies/By-Scale/Cs-minor/Csm_melody_natural_minor_2.mid,melody,Cs,natural_minor,,124,4,24,Cs natural_minor melody v2
Melodies/By-Scale/D-minor/Dm_melody_dorian_1.mid,melody,D,dorian,,124,4,24,D dorian melody v1
Melodies/By-Scale/D-minor/Dm_melody_dorian_2.mid,melody,D,dorian,,124,4,16,D dorian melody v2
Melodies/By-Scale/D-minor/Dm_melody_harmonic_minor_1.mid,melody,D,harmonic_minor,,124,4,20,D harmonic_minor melody v1
Melodies/By-Scale/D-minor/Dm_melody_harmonic_minor_2.mid,melody,D,harmonic_minor,,124,4,20,D harmonic_minor melody v2
Melodies/By-Scale/D-minor/Dm_melody_minor_pentatonic_1.mid,melody,D,minor_pentatonic,,124,4,16,D minor_pentatonic melody v1
Melodies/By-Scale/D-minor/Dm_melody_minor_pentatonic_2.mid,melody,D,minor_pentatonic,,124,4,16,D minor_pentatonic melody v2
Melodies/By-Scale/D-minor/Dm_melody_natural_minor_1.mid,melody,D,natural_minor,,124,4,20,D natural_minor melody v1
Melodies/By-Scale/D-minor/Dm_melody_natural_minor_2.mid,melody,D,natural_minor,,124,4,20,D natural_minor melody v2
Melodies/By-Scale/Ds-minor/Dsm_melody_dorian_1.mid,melody,Ds,dorian,,124,4,20,Ds dorian melody v1
Melodies/By-Scale/Ds-minor/Dsm_melody_dorian_2.mid,melody,Ds,dorian,,124,4,24,Ds dorian melody v2
Melodies/By-Scale/Ds-minor/Dsm_melody_harmonic_minor_1.mid,melody,Ds,harmonic_minor,,124,4,24,Ds harmonic_minor melody v1
Melodies/By-Scale/Ds-minor/Dsm_melody_harmonic_minor_2.mid,melody,Ds,harmonic_minor,,124,4,16,Ds harmonic_minor melody v2
Melodies/By-Scale/Ds-minor/Dsm_melody_minor_pentatonic_1.mid,melody,Ds,minor_pentatonic,,124,4,24,Ds minor_pentatonic melody v1
Melodies/By-Scale/Ds-minor/Dsm_melody_minor_pentatonic_2.mid,melody,Ds,minor_pentatonic,,124,4,16,Ds minor_pentatonic melody v2
Melodies/By-Scale/Ds-minor/Dsm_melody_natural_minor_1.mid,melody,Ds,natural_minor,,124,4,20,Ds natural_minor melody v1
Melodies/By-Scale/Ds-minor/Dsm_melody_natural_minor_2.mid,melody,Ds,natural_minor,,124,4,24,Ds natural_minor melody v2
Melodies/By-Scale/E-minor/Em_melody_dorian_1.mid,melody,E,dorian,,124,4,20,E dorian melody v1
Melodies/By-Scale/E-minor/Em_melody_dorian_2.mid,melody,E,dorian,,124,4,16,E dorian melody v2
Melodies/By-Scale/E-minor/Em_melody_harmonic_minor_1.mid,melody,E,harmonic_minor,,124,4,24,E harmonic_minor melody v1
Melodies/By-Scale/E-minor/Em_melody_harmonic_minor_2.mid,melody,E,harmonic_minor,,124,4,20,E harmonic_minor melody v2
Melodies/By-Scale/E-minor/Em_melody_minor_pentatonic_1.mid,melody,E,minor_pentatonic,,124,4,24,E minor_pentatonic melody v1
Melodies/By-Scale/E-minor/Em_melody_minor_pentatonic_2.mid,melody,E,minor_pentatonic,,124,4,24,E minor_pentatonic melody v2
Melodies/By-Scale/E-minor/Em_melody_natural_minor_1.mid,melody,E,natural_minor,,124,4,20,E natural_minor melody v1
Melodies/By-Scale/E-minor/Em_melody_natural_minor_2.mid,melody,E,natural_minor,,124,4,24,E natural_minor melody v2
Melodies/By-Scale/F-minor/Fm_melody_dorian_1.mid,melody,F,dorian,,124,4,20,F dorian melody v1
Melodies/By-Scale/F-minor/Fm_melody_dorian_2.mid,melody,F,dorian,,124,4,24,F dorian melody v2
Melodies/By-Scale/F-minor/Fm_melody_harmonic_minor_1.mid,melody,F,harmonic_minor,,124,4,16,F harmonic_minor melody v1
Melodies/By-Scale/F-minor/Fm_melody_harmonic_minor_2.mid,melody,F,harmonic_minor,,124,4,24,F harmonic_minor melody v2
Melodies/By-Scale/F-minor/Fm_melody_minor_pentatonic_1.mid,melody,F,minor_pentatonic,,124,4,20,F minor_pentatonic melody v1
Melodies/By-Scale/F-minor/Fm_melody_minor_pentatonic_2.mid,melody,F,minor_pentatonic,,124,4,24,F minor_pentatonic melody v2
Melodies/By-Scale/F-minor/Fm_melody_natural_minor_1.mid,melody,F,natural_minor,,124,4,20,F natural_minor melody v1
Melodies/By-Scale/F-minor/Fm_melody_natural_minor_2.mid,melody,F,natural_minor,,124,4,20,F natural_minor melody v2
Melodies/By-Scale/Fs-minor/Fsm_melody_dorian_1.mid,melody,Fs,dorian,,124,4,24,Fs dorian melody v1
Melodies/By-Scale/Fs-minor/Fsm_melody_dorian_2.mid,melody,Fs,dorian,,124,4,16,Fs dorian melody v2
Melodies/By-Scale/Fs-minor/Fsm_melody_harmonic_minor_1.mid,melody,Fs,harmonic_minor,,124,4,24,Fs harmonic_minor melody v1
Melodies/By-Scale/Fs-minor/Fsm_melody_harmonic_minor_2.mid,melody,Fs,harmonic_minor,,124,4,24,Fs harmonic_minor melody v2
Melodies/By-Scale/Fs-minor/Fsm_melody_minor_pentatonic_1.mid,melody,Fs,minor_pentatonic,,124,4,20,Fs minor_pentatonic melody v1
Melodies/By-Scale/Fs-minor/Fsm_melody_minor_pentatonic_2.mid,melody,Fs,minor_pentatonic,,124,4,16,Fs minor_pentatonic melody v2
Melodies/By-Scale/Fs-minor/Fsm_melody_natural_minor_1.mid,melody,Fs,natural_minor,,124,4,16,Fs natural_minor melody v1
Melodies/By-Scale/Fs-minor/Fsm_melody_natural_minor_2.mid,melody,Fs,natural_minor,,124,4,20,Fs natural_minor melody v2
Melodies/By-Scale/G-minor/Gm_melody_dorian_1.mid,melody,G,dorian,,124,4,20,G dorian melody v1
Melodies/By-Scale/G-minor/Gm_melody_dorian_2.mid,melody,G,dorian,,124,4,16,G dorian melody v2
Melodies/By-Scale/G-minor/Gm_melody_harmonic_minor_1.mid,melody,G,harmonic_minor,,124,4,20,G harmonic_minor melody v1
Melodies/By-Scale/G-minor/Gm_melody_harmonic_minor_2.mid,melody,G,harmonic_minor,,124,4,16,G harmonic_minor melody v2
Melodies/By-Scale/G-minor/Gm_melody_minor_pentatonic_1.mid,melody,G,minor_pentatonic,,124,4,24,G minor_pentatonic melody v1
Melodies/By-Scale/G-minor/Gm_melody_minor_pentatonic_2.mid,melody,G,minor_pentatonic,,124,4,20,G minor_pentatonic melody v2
Melodies/By-Scale/G-minor/Gm_melody_natural_minor_1.mid,melody,G,natural_minor,,124,4,16,G natural_minor melody v1
Melodies/By-Scale/G-minor/Gm_melody_natural_minor_2.mid,melody,G,natural_minor,,124,4,24,G natural_minor melody v2
Melodies/By-Scale/Gs-minor/Gsm_melody_dorian_1.mid,melody,Gs,dorian,,124,4,20,Gs dorian melody v1
Melodies/By-Scale/Gs-minor/Gsm_melody_dorian_2.mid,melody,Gs,dorian,,124,4,16,Gs dorian melody v2
Melodies/By-Scale/Gs-minor/Gsm_melody_harmonic_minor_1.mid,melody,Gs,harmonic_minor,,124,4,24,Gs harmonic_minor melody v1
Melodies/By-Scale/Gs-minor/Gsm_melody_harmonic_minor_2.mid,melody,Gs,harmonic_minor,,124,4,24,Gs harmonic_minor melody v2
Melodies/By-Scale/Gs-minor/Gsm_melody_minor_pentatonic_1.mid,melody,Gs,minor_pentatonic,,124,4,16,Gs minor_pentatonic melody v1
Melodies/By-Scale/Gs-minor/Gsm_melody_minor_pentatonic_2.mid,melody,Gs,minor_pentatonic,,124,4,24,Gs minor_pentatonic melody v2
Melodies/By-Scale/Gs-minor/Gsm_melody_natural_minor_1.mid,melody,Gs,natural_minor,,124,4,20,Gs natural_minor melody v1
Melodies/By-Scale/Gs-minor/Gsm_melody_natural_minor_2.mid,melody,Gs,natural_minor,,124,4,24,Gs natural_minor melody v2
Progressions/By-Genre/01_Deep-House/Am_01_Deep-House_i-VII-VI-VII_chords.mid,progression,A,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — A minor i-VII-VI-VII
Progressions/By-Genre/01_Deep-House/Asm_01_Deep-House_i-VII-VI-VII_chords.mid,progression,As,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — As minor i-VII-VI-VII
Progressions/By-Genre/01_Deep-House/Bm_01_Deep-House_i-VII-VI-VII_chords.mid,progression,B,natural_minor,01_Deep-House,122,4,20,01_Deep-House chords — B minor i-VII-VI-VII
